OBJECTID,FACILITYID,INSTALLDATE,LOCDESC,ROTATION,MANUFACTURER,OPERABLE,LASTSERVICE,ENABLED,ACTIVEFLAG,OWNEDBY,MAINTBY,LASTUPDATE,LASTEDITOR,FLOW,GlobalID,geometry,ResourceID
2230,HYD-365,20000101,,77.6462,Waterous,True,20080920,True,True,Our Agency,Our Agency,20150506135221,Esri,250,{48BEE42A-FECC-4DE9-9FC5-0442488F3194},POINT (-88.16391491274912 41.7755920077791),8ac85050-9ff6-434d-a93c-fc4ff079bcc6
2231,HYD-366,19850101,PipeID:WM-3050,0,Clow Corporation,True,20080906,True,True,Our Agency,Our Agency,20160204212420,Esri,500,{322E94A7-D271-4FDF-84B5-6AE855890473},POINT (-88.16298949099661 41.78184832423927),eb16cb67-219a-4ecd-8329-8749f0fb12c3
2232,HYD-367,19890101,,88.4099,Waterous,True,20080906,True,True,Our Agency,Our Agency,20150506135221,Esri,0,{E646D11C-0FFE-40EA-9B97-A536BB466310},POINT (-88.1635743883343 41.78157212400151),58c17790-7f65-45ac-bd78-1a6882d45c6e
2233,HYD-368,19790101,,177.7248,Waterous,True,20080910,True,True,Our Agency,Our Agency,20150506135221,Esri,0,{DDCF0808-4B10-4B0D-81F4-9C9C9FA05C78},POINT (-88.16156072657495 41.7808686971759),07b6b940-9b2a-44cc-bad5-b116a4bc502b
2234,HYD-369,19800101,,177.9644,Waterous,True,20080912,True,True,Our Agency,Our Agency,20150506135221,Esri,1000,{6CD7631E-615C-409E-98BE-6410BE28A800},POINT (-88.15846810241985 41.78014507375153),100003a4-c3ab-4e7e-9c65-6132e52e9c06
2235,HYD-370,19750101,,98.6002,Waterous,True,20080919,True,True,Our Agency,Our Agency,20150506135221,Esri,250,{5094BE31-45A5-4F49-AC8D-9175C1D92351},POINT (-88.15250435444409 41.784049331746544),c6baeb61-110c-40b3-8c8c-47dcb6a331b8
2236,HYD-371,19750101,PipeID:WM-1214,0,Waterous,True,20080919,True,True,Our Agency,Our Agency,20160204212421,Esri,250,{2F2B1D14-3CFC-4A17-99BD-9518A1C3E8E8},POINT (-88.15272377736473 41.78245235350689),75d67bbb-64f3-4090-a772-17a47c6c5dd2
2237,HYD-372,19420101,,95.0912,Clow Corporation,True,20080912,True,True,Our Agency,Our Agency,20150506135221,Esri,0,{160CA1BC-53B4-4CBD-9D3A-C1EBC4CAB3A4},POINT (-88.15148171152963 41.78281184479599),a115d92f-8dba-4075-b780-7209c0a3346a
2238,HYD-373,19690101,,87.3754,Waterous,True,20080912,True,True,Our Agency,Our Agency,20150506135221,Esri,250,{BB5EFF53-1A17-418E-8659-DA00BCB9EB16},POINT (-88.15163832850025 41.78168840925951),7b9930e9-e701-47ac-a3f2-a4a55173bdac
2239,HYD-374,19420101,,97.8252,Clow Corporation,True,20080920,True,True,Our Agency,Our Agency,20150506135221,Esri,0,{CC0788A9-8E8D-4FC5-82E1-716C3B550F1B},POINT (-88.15031058859788 41.78081004066911),01d7b533-f3fd-4ac2-8592-b82180a4962d
2240,HYD-375,000000,,81.1006,Waterous,True,20080920,True,True,Our Agency,Our Agency,20150506135221,Esri,250,{BC2CB57F-D93A-4C06-A374-9A70C0CEFF94},POINT (-88.16334202047373 41.7730196506423),0d22bec0-27a6-4bec-972c-c9ed60cfb6a1
2241,HYD-376,19920101,,262.0499,Waterous,True,20080920,True,True,Our Agency,Our Agency,20150506135221,Esri,250,{9DB98057-7664-401F-9B3A-58A18FCFFF4E},POINT (-88.16216775174446 41.77481677531283),48dfb562-341a-4512-b67a-cc237ef51c5e
2242,HYD-377,000000,,97.2298,Clow Corporation,True,20080920,True,True,Our Agency,Our Agency,20150506135221,Esri,0,{39A1FA70-0A55-4F92-B4E5-28F59B4AB2ED},POINT (-88.1579984432103 41.774184700066876),647f1d3d-9dff-4080-b1f4-65631be1138b
2243,HYD-378,000000,,93.8454,Clow Corporation,True,20080920,True,True,Our Agency,Our Agency,20150506135221,Esri,0,{C5EBF467-6B89-4B54-AFA6-4A6E1E3E5D50},POINT (-88.15775958485067 41.77549246778744),718cc340-5d4d-489d-aa33-6f03accafa80
2244,HYD-379,000000,,181.1208,Waterous,True,20080920,True,True,Our Agency,Our Agency,20170402130819,Esri,250,{88287052-F1E1-4C30-B597-0BEEBC228831},POINT (-88.16074421792476 41.77227039390173),a3fb2796-0549-4b70-a90e-0b3bbda06f52
2245,HYD-380,000000,,319.2402,Waterous,True,20081008,True,True,Our Agency,Our Agency,20150506135221,Esri,0,{92DCD8F8-3F57-46B2-B8AE-3356CA1649AF},POINT (-88.1564226480434 41.77197593650231),1a772557-c67e-49ab-8c16-0bbe246881df
2246,HYD-381,19690101,,91.262,Waterous,True,20080922,True,True,Our Agency,Our Agency,20150506135221,Esri,0,{CEA48AF8-8D12-4180-B2F7-F92DE821BC8F},POINT (-88.14768478355509 41.7785241570496),d518313f-a6fe-4559-9cfd-7d917a284831
2247,HYD-382,20010101,,181.8895,Mueller Company,True,20080922,True,True,Our Agency,Our Agency,20150506135221,Esri,0,{34AF4F04-B26C-4CCF-8F92-05CCAE30AC41},POINT (-88.14896128971148 41.77837107105228),ab752720-0471-4c74-8ed3-97d9e2b56157
2248,HYD-383,19690101,,92.0039,Waterous,True,20081105,True,True,Our Agency,Our Agency,20150506135221,Esri,0,{47E56288-77DA-4E29-AC6F-4CFA510C27BB},POINT (-88.14771857307751 41.777680659386746),08725762-a3f0-4b63-a955-2dab74866105
2249,HYD-384,000000,PipeID:WM-338,0,Waterous,True,20081015,True,True,Our Agency,Our Agency,20160204212422,Esri,250,{AF4FF937-AA3F-4CB7-AD2E-294C50D246F2},POINT (-88.1492146729297 41.77707426524424),49e4b640-e5f8-46d6-8810-6a02909ca3fe
2250,HYD-385,000000,,92.4155,Waterous,True,20081015,True,True,Our Agency,Our Agency,20150506135221,Esri,1000,{5D6C46B3-8297-4C2F-A614-0C935F4C543C},POINT (-88.14793177918015 41.773348348620154),b0b53460-cf53-4b15-a083-c0a90aff879d
2251,HYD-386,000000,,102.6616,Waterous,True,20081104,True,True,Our Agency,Our Agency,20150506135221,Esri,0,{79202F71-40E1-4786-AC63-297043859F3C},POINT (-88.14804136030804 41.77191235888911),f3c46077-ae00-454d-abbd-135074836f34
2252,HYD-387,000000,,179.9315,Waterous,True,20080926,True,True,Our Agency,Our Agency,20150506135221,Esri,1000,{7F8DD81E-6806-41B0-BC15-A438DB97AD69},POINT (-88.15289161990727 41.77205315622986),0382ba89-8b32-428a-bc5c-8bd7394681b0
2253,HYD-388,19940101,,88.9327,Clow Corporation,True,20081008,True,True,Our Agency,Our Agency,20150506135221,Esri,1000,{2E621574-08A7-4ECA-B944-5A1D49606C5D},POINT (-88.14977896664571 41.770026347180995),96cf3cc2-2d0c-479c-a948-3207bbebdb9b
2254,HYD-389,000000,,181.5748,Clow Corporation,True,20080920,True,True,Our Agency,Our Agency,20150506135221,Esri,0,{5002170C-F218-45C7-8F91-A12636184F65},POINT (-88.15627105375015 41.77634284409756),5fb4a33c-8ddf-45e8-a970-5e2bd40c6a18
2255,HYD-390,000000,,181.7676,Clow Corporation,True,20081008,True,True,Our Agency,Our Agency,20150506135221,Esri,0,{EF713FFE-F735-4CB9-BA39-3CB1B9359E54},POINT (-88.15635730658308 41.77540606293922),800eaf1b-7a45-4948-90e4-a79eaac85eda
2256,HYD-391,000000,,92.2177,Waterous,True,20081008,True,True,Our Agency,Our Agency,20150506135221,Esri,250,{C3744473-9F5B-48E9-B266-43B4060DFCC0},POINT (-88.15614394163094 41.77487177236389),46516e06-e1d5-4a26-a0de-43de0ef798ec
2257,HYD-392,000000,,182.3448,Clow Corporation,True,20080922,True,True,Our Agency,Our Agency,20150506135221,Esri,0,{7FAE9019-38F5-4D21-B939-F911225D78CD},POINT (-88.15647725896615 41.774403979619805),b94788ef-06df-4dee-9054-2d6354cd830b
2258,HYD-393,000000,,4.7206,Mueller Company,True,20080922,True,True,Our Agency,Our Agency,20150506135221,Esri,0,{6B7815BE-30C9-403A-96A4-B57403337267},POINT (-88.15489360973612 41.77181423442274),5c6d5ee7-0075-44f1-afaf-927fbcbf5885
2262,HYD-394,19780101,1089 Onwentsia,183.7346,Waterous,True,20090211,True,True,Our Agency,Our Agency,20150506135221,Esri,250,{F76F05F9-805C-452F-A366-F4338881E92A},POINT (-88.17168863189775 41.796543240218064),d7b3ff9f-fb9f-4bae-98e0-227014f91201
2263,HYD-395,19780101,1218 Bauer,69.3036,Waterous,True,20090209,True,True,Our Agency,Our Agency,20150506135221,Esri,500,{081A7B45-FAAF-4D2B-BDB0-2629ED240769},POINT (-88.17528901628853 41.79650917410716),9bc35c12-d0a6-4315-a586-3dc6b298f94d
2264,HYD-396,19780101,1600 Mirror Lake - on Onwentsia,179.3134,Waterous,True,20090211,True,True,Our Agency,Our Agency,20150506135221,Esri,250,{1288CF3A-F8DB-467E-B401-522E2188CCD7},POINT (-88.17313365591116 41.79635963971407),220a03e2-a21b-401a-8dff-be14feea4ee1
2265,HYD-397,19780101,1537 Bonaventure,92.2926,Waterous,True,20090209,True,True,Our Agency,Our Agency,20150506135221,Esri,250,{D0CBAF98-2155-4803-B6FF-3951688EEDA4},POINT (-88.17592931707048 41.795602020506365),fb00de57-d185-4cfe-8200-060d2b8456db
2266,HYD-398,19770101,1525 Mirror Lake - on Bauer,225.4889,Waterous,True,20090211,True,True,Our Agency,Our Agency,20150506135221,Esri,500,{8E71AED9-ACEA-4E95-A1EF-3F11302AEC7F},POINT (-88.17357160370409 41.79550515449956),808696a8-cbf7-4c99-9584-60864e7708f0
2267,HYD-399,19770101,1526 Heatherton,5.9045,Waterous,True,20090211,True,True,Our Agency,Our Agency,20150506135221,Esri,0,{1CE05AE0-00B6-4082-A96F-9D92DBD17B86},POINT (-88.17199324009727 41.79541809237916),bf074cac-84dd-4e3b-a00a-f4283a40aef0
2268,HYD-400,19750101,1005 Bauer,180.8423,Waterous,True,20090211,True,True,Our Agency,Our Agency,20150506135221,Esri,500,{EE5995EC-6577-4EAF-8AC7-4DFE4072957E},POINT (-88.17081104244562 41.79465543021765),8035757e-3b54-4578-92f6-e647bb7c65f2
2269,HYD-401,19750101,993 Bauer,190.1077,Waterous,True,20090211,True,True,Our Agency,Our Agency,20150506135221,Esri,0,{FEB1A18A-8F85-468D-9EB3-DDC96783FCA0},POINT (-88.16960092071692 41.79457330336544),234e5da0-9f9d-47f7-b855-723c7dbd763b
2270,HYD-402,20060101,1497 Briergate,90.277,Waterous,True,20090213,True,True,Our Agency,Our Agency,20150506135221,Esri,500,{80662AC7-9EEC-4D02-9623-5FBF282E5B6E},POINT (-88.17028192664792 41.794418180858806),1096c790-5550-4332-9231-1d4c5bb0ded9
2271,HYD-403,19770101,1477 Inverrary,68.5387,Clow Corporation,True,20090212,True,True,Our Agency,Our Agency,20150506135221,Esri,0,{A900FD4C-850A-4984-8BAE-B4A86ED4FA53},POINT (-88.17455609722275 41.79420813323852),fd041fd0-5154-4fd2-9e9c-4a97201f3e80
2272,HYD-404,19770101,1461 Farington,87.2688,Waterous,True,20090212,True,True,Our Agency,Our Agency,20150506135221,Esri,0,{650D2070-C1B3-42A2-AD56-41521276D691},POINT (-88.17588046688863 41.79344635617752),e104f1bd-f674-4373-bf4c-a6987118d52b
2273,HYD-405,20060101,PipeID:WM-1288,0,Waterous,True,20090213,True,True,Our Agency,Our Agency,20160204212423,Esri,500,{80929759-F383-49E8-A51F-E47A335D4FB5},POINT (-88.17027594826831 41.792819787472574),4f43147e-3a70-49db-9ae1-4d79f4871bc1
2274,HYD-406,19760101,1432 Heatherton - across from address,203.5446,Waterous,True,20090211,True,True,Our Agency,Our Agency,20150506135221,Esri,0,{77674CB4-4031-4AAD-ABE8-1754174BC1D7},POINT (-88.17365721139593 41.79273838220205),e272bd35-03ee-471e-a390-0dd6ac25895a
2275,HYD-407,19760101,1335 Ferncroft,89.6562,Waterous,True,20090211,True,True,Our Agency,Our Agency,20150506135221,Esri,0,{0CC0B9DF-3C73-4462-BD8B-A04041AAEE7E},POINT (-88.17300821976032 41.791864760832105),3dcd5715-e30a-4cea-8648-0a8a550192fb
2276,HYD-408,20060101,1353 Briergate,91.3177,Waterous,True,20090213,True,True,Our Agency,Our Agency,20150506135221,Esri,500,{1CA0820C-C613-46FB-8D98-87664C6CF335},POINT (-88.17026856601709 41.792219243246954),0746e38b-faa2-4a47-ac9d-95d52a83b770
2277,HYD-409,19760101,1125 Kings Point,176.9719,Waterous,True,20090212,True,True,Our Agency,Our Agency,20150506135221,Esri,250,{902A15FB-BFD2-4A91-B8D9-086EF88C54CF},POINT (-88.17450847044125 41.79178545204158),d29b60a9-0fd0-4c03-bd62-1f2cf7d06b47
2278,HYD-410,19740101,921 Lindrick,130.687,Waterous,True,20090216,True,True,Our Agency,Our Agency,20150506135221,Esri,0,{7A46AD33-6B9A-43EC-A1C1-A8F7F14436A2},POINT (-88.1685842617353 41.7906207893387),caa6b163-67bc-414b-abfb-f84bb78bbb37
2279,HYD-411,19690101,PipeID:WM-3097,0,Waterous,True,20090216,True,True,Our Agency,Our Agency,20160204212423,Esri,500,{D6FDA1EE-A719-49E0-865C-108B879F4634},POINT (-88.16983931370375 41.789373994084166),9132f89b-06d1-4f5a-b6fe-3480c953dcbd
2280,HYD-412,19690101,1029 Royal Bombay,158.5513,Waterous,True,20090216,True,True,Our Agency,Our Agency,20150506135221,Esri,0,{A3E7FF6D-EFE7-4248-9BB9-F9768FDD8900},POINT (-88.17167735863495 41.78816280383457),6bae048f-005e-41c7-b16e-de93c8504bd9
2281,HYD-413,19620101,PipeID:WM-3820,0,Waterous,True,20090216,True,True,Our Agency,Our Agency,20160204212424,Esri,500,{1D8DC278-DF45-4EAA-9CEF-31CE16362058},POINT (-88.16820080113082 41.788005223662225),2b7cc8ab-28b3-49c1-93bf-e2ffb728dce6
2282,HYD-414,19620101,1005 Royal St. George,89.5679,Waterous,True,20090216,True,True,Our Agency,Our Agency,20150506135221,Esri,500,{C28D77B3-CBD4-4348-B7DF-6E56A072F732},POINT (-88.16797843330295 41.7870717506206),eabeefb7-7ea3-4186-b871-0a861167f59d
2283,HYD-415,19670101,1017 Heatherton,89.8901,Waterous,True,20090216,True,True,Our Agency,Our Agency,20150506135221,Esri,500,{E46ED036-0F01-4463-8C71-046A756A16EC},POINT (-88.17588015325988 41.78707698420662),25b0ffe6-54a8-4349-8fde-b1d5b5607cf9
2284,HYD-416,19660101,1037 Summit Hills,144.7086,Waterous,True,20090216,True,True,Our Agency,Our Agency,20150506135221,Esri,0,{323DFF87-065D-4581-90CF-C34C2117B1C8},POINT (-88.16980198346073 41.786128619466396),6d0a7b02-5a38-46fd-8839-49d6ccca4a67
2285,HYD-417,19660101,1113 Summit Hills,151.4311,Waterous,True,20090216,True,True,Our Agency,Our Agency,20150506135221,Esri,0,{8CA67F18-3372-4C68-BD7D-512E2829C938},POINT (-88.17213786372008 41.78533245115425),1e6cec86-8a02-4926-ae9b-08726c5574fb
2286,HYD-418,19670101,829 Heatherton,77.2013,Waterous,True,20090216,True,True,Our Agency,Our Agency,20150506135221,Esri,500,{1E43B253-B024-41AA-8BEF-ABD6A424AF21},POINT (-88.17583644200833 41.78513178792166),2c05c47b-86c4-413e-9f73-90fb4c46f72c
2287,HYD-419,19900101,"5S781 River  - intersect. of River, Raymond, & Brookdale",60.2079,Waterous,True,20090217,True,True,Our Agency,Our Agency,20150506135221,Esri,1000,{22377F7C-BE02-4145-9F7B-534C9048DD40},POINT (-88.18254423119896 41.78476210611711),2077a5a3-ccf5-421c-9255-41e8ae51f753
2288,HYD-420,19940101,1133 Summit Hills,141.6512,Waterous,True,20090216,True,True,Our Agency,Our Agency,20150506135221,Esri,500,{9DB43BE3-3910-4E17-BEFA-DBE69D0104E0},POINT (-88.17337969755546 41.78464119408077),334bdaca-70b4-4584-8299-aecc21314a11
2289,HYD-421,19940101,1149 Summit Hills,135.0453,Waterous,True,20090216,True,True,Our Agency,Our Agency,20150506135221,Esri,500,{9C928023-7AF4-453F-9CC4-411F7B501903},POINT (-88.17419092165885 41.784103038615314),78b98d52-57cd-40ec-aa4a-7f3b26f61064
2518,HYD-423,19890101,,182.1832,Waterous,True,20080725,True,True,Our Agency,Our Agency,20150506135221,Esri,0,{0E6C5162-F71B-4841-BD47-26CC3D4BD662},POINT (-88.1467873904286 41.77116056924597),561f8f68-c170-4dbb-9d86-08332895cf45
2519,HYD-424,19850101,,270.9572,Waterous,True,20080801,True,True,Our Agency,Our Agency,20150506135221,Esri,1000,{021C4B70-E976-415C-9894-18E17CA91EB8},POINT (-88.14515734999706 41.77228925219896),b2b683e0-077c-43b1-aaa4-6f1eae9e1aa6
2520,HYD-425,20030101,,95.3658,Clow Corporation,True,20080729,True,True,Our Agency,Our Agency,20150506135221,Esri,0,{0FE7BC17-56A5-42C0-A2A7-7BAFA4732DD1},POINT (-88.14464210181991 41.772584793549946),403ee2c5-2ba1-4efb-b160-b4573f50cbe9
2526,HYD-426,000000,,73.3539,Clow Corporation,True,20070716,True,True,Our Agency,Our Agency,20150506135221,Esri,1000,{4B25E3D2-93FA-455A-A831-1FAC883153D8},POINT (-88.15834659450796 41.765673250208856),e4e794d5-4b46-4901-86d4-a5ae9ee561ff
2527,HYD-427,19990101,,92.8575,Mueller Company,True,20070702,True,True,Our Agency,Our Agency,20150506135221,Esri,1000,{BF68F39F-90D1-43CE-975D-2E78A2F893E9},POINT (-88.14876707709334 41.765323204493534),c1968975-6c19-4642-85ab-28d7ab287374
2532,HYD-428,19670101,,270.0667,Waterous,True,20081008,True,True,Our Agency,Our Agency,20150506135221,Esri,0,{8CF49CE3-B0BE-4F15-A313-870795074C37},POINT (-88.1524070042197 41.78761520252628),8c9a9122-6b0b-49b8-b9d0-acae0e6c59b3
2533,HYD-429,20010101,,94.0358,Waterous,True,20070801,True,True,Our Agency,Our Agency,20150506135221,Esri,1000,{D3204700-59D9-4FB8-997B-B199570566A8},POINT (-88.14837020421571 41.768541630075056),f23d25de-0125-4d29-97f8-84828d45f3ed
2534,HYD-430,000000,,92.1683,Waterous,True,20070716,True,True,Our Agency,Our Agency,20150506135221,Esri,1000,{7A7B29A1-6196-4DFB-8225-769FF750B5E4},POINT (-88.15158500916277 41.768195023944955),0a0f44ae-4a99-423d-bf54-2a960ac5bee8
2535,HYD-431,20000101,,25.3059,Waterous,True,20070604,True,True,Our Agency,Our Agency,20150506135221,Esri,500,{4017FEE3-A14C-4D33-BE13-07E8C7B3E15A},POINT (-88.17913446857446 41.78201700930101),31f98c49-bead-4100-8220-b5d54eda91fc
2536,HYD-432,19980101,,242.2874,Waterous,True,20070604,True,True,Our Agency,Our Agency,20150506135221,Esri,0,{7AFD35CE-2459-40C6-9289-564608D89F53},POINT (-88.1770173198415 41.78205034010303),3db8b3e4-b68e-4d42-97f8-931e2f1ad3df
2537,HYD-433,19790101,,338.4191,Waterous,True,20070521,True,True,Our Agency,Our Agency,20150506135221,Esri,1000,{A37187FD-9FD3-47A0-BE0D-B1637CB3BA89},POINT (-88.1779728031803 41.78095981995582),371a040d-3ec1-40f7-b44a-e5e847f6d2ed
2551,HYD-434,19980101,,151.7391,Waterous,True,20070604,True,True,Our Agency,Our Agency,20150506135221,Esri,0,{F4E624D9-CF26-49EE-8385-169F618EEFB5},POINT (-88.17837659196051 41.78210418104928),4640e94f-6f1c-40bb-ace5-0031ce906466
2552,HYD-435,000000,PipeID:WM-1394,0,Waterous,True,20070522,True,True,Our Agency,Our Agency,20160204212425,Esri,500,{C84C71BB-86FD-4BB4-81D8-71DCC9138026},POINT (-88.16962311905027 41.7815688465659),98b36b76-e4bc-4701-9c27-bc6e8b40af69
2554,HYD-437,19800101,,112.1212,Waterous,True,20070524,True,True,Our Agency,Our Agency,20150506135221,Esri,0,{D9F80407-A83C-4BAF-B4EC-77CBA1709840},POINT (-88.1680504358519 41.783572052082704),cc068928-70a1-4e71-afa6-0c709774ed11
2555,HYD-438,19930101,PipeID:WM-4235,0,Clow Corporation,True,20080909,True,True,Our Agency,Our Agency,20160204212425,Esri,500,{EF4B5015-4840-4577-A81B-F800633B0369},POINT (-88.16623037309435 41.779477446970624),14d00c16-8144-45dd-9148-f06fdce5cc0c
2556,HYD-439,000000,,89.8206,Clow Corporation,True,20080922,True,True,Our Agency,Our Agency,20150506135221,Esri,0,{818C77E4-A192-46A2-88F0-A59BF6944A6E},POINT (-88.16495484332196 41.77997728415663),56959724-acf5-41f7-be2d-d1a92d093a3d
2557,HYD-440,19850101,,175.5511,Waterous,True,20080910,True,True,Our Agency,Our Agency,20150506135221,Esri,1000,{25455945-DE79-4EC7-ADB7-07C07B995088},POINT (-88.15963280227177 41.78019167235623),e2fc2c96-5fdd-4dd0-ba58-ab3b56838d39
2558,HYD-441,000000,,274.5083,Clow Corporation,True,20080716,True,True,Our Agency,Our Agency,20150506135221,Esri,0,{1583E1F3-4F8A-4BBB-96F4-25DD153A44F1},POINT (-88.14676447008218 41.78182767392054),cb158a00-7117-4fdd-aba0-6bfd0e1a14ba
2611,HYD-442,19560101,,267.7441,Waterous,True,20080815,True,True,Our Agency,Our Agency,20150506135222,Esri,0,{600CEE0D-1327-4C99-B21B-4D9FC436D5AF},POINT (-88.1446324379057 41.76588007011637),de862618-796f-4a50-893f-2c38d8f2e720
2613,HYD-443,000000,,101.8607,Waterous,True,20080815,True,True,Our Agency,Our Agency,20150506135222,Esri,0,{50A18C97-D54A-406C-B250-6DB9DFF9E3A5},POINT (-88.14623211383524 41.76442579868631),810f7a62-50bc-4c28-8a92-31f743d9f81c
2614,HYD-444,20060101,,269.989,Clow Corporation,True,20080815,True,True,Our Agency,Our Agency,20150506135222,Esri,0,{8D80AEAD-DA36-4E40-BCDC-66F033518FB7},POINT (-88.14717918367866 41.764269881114565),4c91a998-9b79-4ce1-af1d-66738359d291
2615,HYD-445,19980101,,180.7327,Mueller Company,True,20080811,True,True,Our Agency,Our Agency,20150506135222,Esri,500,{AC196138-E889-446A-BF4D-FA2FDA9919C6},POINT (-88.13274923518264 41.7647206921705),7a5dcd48-f299-43cc-9264-5b49d3979fdc
2616,HYD-446,19950101,,180.0438,Mueller Company,True,20080811,True,True,Our Agency,Our Agency,20150506135222,Esri,500,{0BE96F5E-6F1F-4D33-A6CB-65B295AD5A4C},POINT (-88.13180261695814 41.76471903566039),4d14aafe-a7e9-4b56-b7d2-50e9f3aefeef
2617,HYD-447,19450101,,271.132,Waterous,True,20080807,True,True,Our Agency,Our Agency,20150506135222,Esri,0,{2EC53044-3172-4247-9775-C645F714CA3E},POINT (-88.13059433184895 41.76960179342032),6c2c62d2-b9f0-4502-8137-7fe7be68101e
2624,HYD-448,000000,,254.3035,Unknown,True,20070714,True,True,Our Agency,Our Agency,20150506135222,Esri,0,{FC8B7BC6-F0AC-4DA7-8D1D-441C26B84023},POINT (-88.12331673574293 41.77657024712077),27ec0cbd-7b06-4cc4-a733-a4c69dcab5d0
2625,HYD-449,000000,,81.4448,Clow Corporation,True,20080728,True,True,Our Agency,Our Agency,20150506135222,Esri,0,{A8EA9294-C0B2-4F67-8E41-F94606182C80},POINT (-88.13771441468455 41.77075994080085),c11b3288-42d9-4487-9dff-d1bfa9145ae7
2626,HYD-450,000000,,77.3037,Clow Corporation,True,20080728,True,True,Our Agency,Our Agency,20150506135222,Esri,0,{6F7A0554-A124-42BE-B1D8-29658E5D1194},POINT (-88.13642514892929 41.7710575057659),7efb890e-96a0-4263-81e5-fd23775b1648
2627,HYD-451,20000101,,342.454,Mueller Company,True,20080723,True,True,Our Agency,Our Agency,20150506135222,Esri,0,{E2348809-8F56-413D-AE3D-43DC10E927D7},POINT (-88.13137794050388 41.77418755011287),58a3d2e1-674a-4a91-a384-4eaafc57b3d6
2630,HYD-454,19980101,,84.4948,Waterous,True,20080801,True,True,Our Agency,Our Agency,20150506135222,Esri,0,{D468AF80-B999-4C62-B862-0B19415BAF4A},POINT (-88.14535364843323 41.769878351554624),b206d2f0-ea15-439d-9c2a-b11d448604c8
2631,HYD-455,19850101,,166.7032,Waterous,True,20080730,True,True,Our Agency,Our Agency,20150506135222,Esri,1000,{76700FEF-C456-4FCB-8655-722F7C23F784},POINT (-88.14537820452308 41.771773800393746),7bee32d0-a870-46bf-8950-441000c8c526
2632,HYD-456,19370101,,95.1156,Waterous,True,20080723,True,True,Our Agency,Our Agency,20150506135222,Esri,0,{3ED90278-FB33-4349-97ED-90BD2B27019A},POINT (-88.14166114991997 41.779755890720445),33a5769e-648b-405a-a4ce-4e76d44a21b5
2633,HYD-457,000000,,93.0459,Waterous,True,20080716,True,True,Our Agency,Our Agency,20150506135222,Esri,0,{1E451448-5691-4B75-ACD2-10C481670847},POINT (-88.14601628023208 41.783162590204604),e7c5868c-a7a4-43c1-8c09-09306dcc5555
2634,HYD-458,000000,,92.6673,Clow Corporation,True,20080716,True,True,Our Agency,Our Agency,20150506135222,Esri,0,{9455A012-171B-4074-B400-E107483A5FF7},POINT (-88.14659926646739 41.78434668039558),f4f54d6e-0202-434e-86f3-f8b34838ce0e
